AllLandsat_EdenCode,LakeName,LandsatID,Product_Id,CloudCoverOverLake%,EO_Date,InSitu_samp_date,Days_Between_InSitu_and_EO_obv,Search_StartDate,Search_EndDate,Data_Source
260155a3000,Allen ( Lough ),Landsat5,LT05_L1TP_207022_20100430_20180201_01_T1,3.506003033,30/04/2010,27/04/2010,3,13/04/2010,11/05/2010,EPA 2007 to 2017
260155a3000,Allen ( Lough ),Landsat5,LT05_L1TP_207022_20101023_20161012_01_T1,14.84592062,23/10/2010,19/10/2010,4,05/10/2010,02/11/2010,EPA 2007 to 2017
260155a3000,Allen ( Lough ),Landsat5,LT05_L1TP_207022_20110503_20161010_01_T1,1.704147294,03/05/2011,19/04/2011,14,05/04/2011,03/05/2011,EPA 2007 to 2017
260155a3000,Allen ( Lough ),Landsat5,LT05_L1TP_208022_20070429_20180501_01_T1,0.515820891,29/04/2007,24/04/2007,5,10/04/2007,08/05/2007,EPA 2007 to 2017
260155a3000,Allen ( Lough ),Landsat5,LT05_L1TP_208022_20080415_20180126_01_T1,22.22112821,15/04/2008,15/04/2008,0,01/04/2008,29/04/2008,EPA 2007 to 2017
260155a3000,Allen ( Lough ),Landsat5,LT05_L1TP_208022_20080922_20180116_01_T1,11.19018339,22/09/2008,23/09/2008,1,09/09/2008,07/10/2008,EPA 2007 to 2017
260155a3000,Allen ( Lough ),Landsat5,LT05_L1TP_208022_20090418_20180309_01_T1,0.789512328,18/04/2009,21/04/2009,3,07/04/2009,05/05/2009,EPA 2007 to 2017
260155a3000,Allen ( Lough ),Landsat5,LT05_L1TP_208022_20090418_20180309_01_T1,0.789512328,18/04/2009,22/04/2009,4,08/04/2009,06/05/2009,EPA 2007 to 2017
260155a3000,Allen ( Lough ),Landsat5,LT05_L1TP_208022_20100421_20180131_01_T1,4.81904042,21/04/2010,27/04/2010,6,13/04/2010,11/05/2010,EPA 2007 to 2017
260155a3000,Allen ( Lough ),Landsat5,LT05_L1TP_208022_20110713_20161007_01_T1,0.0034199,13/07/2011,26/07/2011,13,12/07/2011,09/08/2011,EPA 2007 to 2017
10001710070,Dan ( Lough ),Landsat5,LT05_L1TP_205023_20070915_20180123_01_T1,0.307280587,15/09/2007,02/09/2007,13,19/08/2007,16/09/2007,EPA 2007 to 2017
10001710070,Dan ( Lough ),Landsat5,LT05_L1TP_205023_20090904_20161021_01_T1,1.226483909,04/09/2009,09/09/2009,5,26/08/2009,23/09/2009,EPA 2007 to 2017
10001710070,Dan ( Lough ),Landsat5,LT05_L1TP_205023_20090920_20161020_01_T1,0.268249503,20/09/2009,09/09/2009,11,26/08/2009,23/09/2009,EPA 2007 to 2017
10001710070,Dan ( Lough ),Landsat5,LT05_L1TP_205023_20100126_20180302_01_T1,3.057438414,26/01/2010,26/01/2010,0,12/01/2010,09/02/2010,EPA 2007 to 2017
10001710070,Dan ( Lough ),Landsat5,LT05_L1TP_205023_20100211_20180303_01_T1,11.11612228,11/02/2010,22/02/2010,11,08/02/2010,08/03/2010,EPA 2007 to 2017
10001710070,Dan ( Lough ),Landsat5,LT05_L1TP_205023_20100619_20180128_01_T1,9.936842105,19/06/2010,01/07/2010,12,17/06/2010,15/07/2010,EPA 2007 to 2017
10001710070,Dan ( Lough ),Landsat5,LT05_L1TP_205023_20100705_20161014_01_T1,4.398246758,05/07/2010,01/07/2010,4,17/06/2010,15/07/2010,EPA 2007 to 2017
10001710070,Dan ( Lough ),Landsat5,LT05_L1TP_205023_20101110_20161012_01_T1,1.690592191,10/11/2010,01/11/2010,9,18/10/2010,15/11/2010,EPA 2007 to 2017
10001710070,Dan ( Lough ),Landsat5,LT05_L1TP_205023_20110318_20180312_01_T1,8.196164139,18/03/2011,31/03/2011,13,17/03/2011,14/04/2011,EPA 2007 to 2017
10001710070,Dan ( Lough ),Landsat5,LT05_L1TP_205023_20110419_20161209_01_T1,3.947704659,19/04/2011,21/04/2011,2,07/04/2011,05/05/2011,EPA 2007 to 2017
10001710070,Dan ( Lough ),Landsat5,LT05_L1TP_206023_20090215_20180302_01_T1,21.3038781,15/02/2009,18/02/2009,3,04/02/2009,04/03/2009,EPA 2007 to 2017
10001710070,Dan ( Lough ),Landsat5,LT05_L1TP_206023_20090319_20180309_01_T1,1.623227401,19/03/2009,11/03/2009,8,25/02/2009,25/03/2009,EPA 2007 to 2017
10001710070,Dan ( Lough ),Landsat5,LT05_L1TP_206023_20090420_20180309_01_T1,1.839192807,20/04/2009,16/04/2009,4,02/04/2009,30/04/2009,EPA 2007 to 2017
10001710070,Dan ( Lough ),Landsat5,LT05_L1TP_206023_20090911_20161020_01_T1,0.601269819,11/09/2009,09/09/2009,2,26/08/2009,23/09/2009,EPA 2007 to 2017
10001710070,Dan ( Lough ),Landsat5,LT05_L1TP_206023_20110325_20161210_01_T1,1.030115313,25/03/2011,31/03/2011,6,17/03/2011,14/04/2011,EPA 2007 to 2017
36001235970,Egish ( Lough ),Landsat5,LT05_L1TP_206022_20070821_20180126_01_T1,15.81140366,21/08/2007,28/08/2007,7,14/08/2007,11/09/2007,EPA 2007 to 2017
36001235970,Egish ( Lough ),Landsat5,LT05_L1TP_206022_20100525_20180128_01_T1,21.83843026,25/05/2010,02/06/2010,8,19/05/2010,16/06/2010,EPA 2007 to 2017
36001235970,Egish ( Lough ),Landsat5,LT05_L1TP_206022_20100813_20161014_01_T1,15.47439444,13/08/2010,03/08/2010,10,20/07/2010,17/08/2010,EPA 2007 to 2017
36001235970,Egish ( Lough ),Landsat5,LT05_L1TP_206022_20100930_20161012_01_T1,1.116172115,30/09/2010,14/10/2010,14,30/09/2010,28/10/2010,EPA 2007 to 2017
36001235970,Egish ( Lough ),Landsat5,LT05_L1TP_206022_20100930_20161012_01_T1,1.116172115,30/09/2010,28/09/2010,2,14/09/2010,12/10/2010,EPA 2007 to 2017
36001235970,Egish ( Lough ),Landsat5,LT05_L1TP_206022_20101016_20161012_01_T1,8.844821006,16/10/2010,14/10/2010,2,30/09/2010,28/10/2010,EPA 2007 to 2017
36001235970,Egish ( Lough ),Landsat5,LT05_L1TP_206022_20111019_20161005_01_T1,2.653139697,19/10/2011,17/10/2011,2,03/10/2011,31/10/2011,EPA 2007 to 2017
36001235970,Egish ( Lough ),Landsat5,LT05_L1TP_207022_20100430_20180201_01_T1,0.686268691,30/04/2010,05/05/2010,5,21/04/2010,19/05/2010,EPA 2007 to 2017
36001235970,Egish ( Lough ),Landsat5,LT05_L1TP_207022_20101007_20161012_01_T1,8.565139422,07/10/2010,14/10/2010,7,30/09/2010,28/10/2010,EPA 2007 to 2017
36001235970,Egish ( Lough ),Landsat5,LT05_L1TP_207022_20101007_20161012_01_T1,8.565139422,07/10/2010,28/09/2010,9,14/09/2010,12/10/2010,EPA 2007 to 2017
36001235970,Egish ( Lough ),Landsat5,LT05_L1TP_207022_20101023_20161012_01_T1,1.453077642,23/10/2010,14/10/2010,9,30/09/2010,28/10/2010,EPA 2007 to 2017
36001235970,Egish ( Lough ),Landsat5,LT05_L1TP_207022_20101023_20161012_01_T1,1.453077642,23/10/2010,02/11/2010,10,19/10/2010,16/11/2010,EPA 2007 to 2017
36001235970,Egish ( Lough ),Landsat5,LT05_L1TP_207022_20110417_20161208_01_T1,13.87314672,17/04/2011,20/04/2011,3,06/04/2011,04/05/2011,EPA 2007 to 2017
32001070070,Feeagh ( Lough ),Landsat5,LT05_L1TP_208022_20080501_20180126_01_T1,24.93787761,01/05/2008,21/04/2008,10,07/04/2008,05/05/2008,EPA 2007 to 2017
32001070070,Feeagh ( Lough ),Landsat5,LT05_L1TP_208022_20100421_20180131_01_T1,0.524761264,21/04/2010,15/04/2010,6,01/04/2010,29/04/2010,EPA 2007 to 2017
32001070070,Feeagh ( Lough ),Landsat5,LT05_L1TP_208022_20110713_20161007_01_T1,0.999082817,13/07/2011,04/07/2011,9,20/06/2011,18/07/2011,EPA 2007 to 2017
32001070070,Feeagh ( Lough ),Landsat5,LT05_L1TP_208022_20110814_20161007_01_T1,14.64819355,14/08/2011,03/08/2011,11,20/07/2011,17/08/2011,EPA 2007 to 2017
32001070070,Feeagh ( Lough ),Landsat5,LT05_L1TP_208022_20111001_20161005_01_T1,0.369055758,01/10/2011,12/10/2011,11,28/09/2011,26/10/2011,EPA 2007 to 2017
32001070070,Feeagh ( Lough ),Landsat5,LT05_L1TP_209022_20110330_20161208_01_T1,10.4648947,30/03/2011,12/04/2011,13,29/03/2011,26/04/2011,EPA 2007 to 2017
35001170040,Gill ( Lough ),Landsat5,LT05_L1TP_207022_20100430_20180201_01_T1,17.11137588,30/04/2010,28/04/2010,2,14/04/2010,12/05/2010,EPA 2007 to 2017
35001170040,Gill ( Lough ),Landsat5,LT05_L1TP_207022_20101007_20161012_01_T1,2.108493816,07/10/2010,21/10/2010,14,07/10/2010,04/11/2010,EPA 2007 to 2017
35001170040,Gill ( Lough ),Landsat5,LT05_L1TP_207022_20101023_20161012_01_T1,0.200586232,23/10/2010,21/10/2010,2,07/10/2010,04/11/2010,EPA 2007 to 2017
35001170040,Gill ( Lough ),Landsat5,LT05_L1TP_207022_20110228_20180501_01_T1,0.489126938,28/02/2011,08/03/2011,8,22/02/2011,22/03/2011,EPA 2007 to 2017
35001170040,Gill ( Lough ),Landsat5,LT05_L1TP_207022_20110316_20180312_01_T1,0.313222848,16/03/2011,08/03/2011,8,22/02/2011,22/03/2011,EPA 2007 to 2017
35001170040,Gill ( Lough ),Landsat5,LT05_L1TP_207022_20110908_20161006_01_T1,13.79777557,08/09/2011,14/09/2011,6,31/08/2011,28/09/2011,EPA 2007 to 2017
35001170040,Gill ( Lough ),Landsat5,LT05_L1TP_208022_20080415_20180126_01_T1,14.53407326,15/04/2008,15/04/2008,0,01/04/2008,29/04/2008,EPA 2007 to 2017
35001170040,Gill ( Lough ),Landsat5,LT05_L1TP_208022_20080602_20180120_01_T1,2.639216775,02/06/2008,16/06/2008,14,02/06/2008,30/06/2008,EPA 2007 to 2017
35001170040,Gill ( Lough ),Landsat5,LT05_L1TP_208022_20080906_20180120_01_T1,21.31695035,06/09/2008,01/09/2008,5,18/08/2008,15/09/2008,EPA 2007 to 2017
35001170040,Gill ( Lough ),Landsat5,LT05_L1TP_208022_20080906_20180120_01_T1,21.31695035,06/09/2008,09/09/2008,3,26/08/2008,23/09/2008,EPA 2007 to 2017
35001170040,Gill ( Lough ),Landsat5,LT05_L1TP_208022_20080922_20180116_01_T1,22.33864098,22/09/2008,09/09/2008,13,26/08/2008,23/09/2008,EPA 2007 to 2017
35001170040,Gill ( Lough ),Landsat5,LT05_L1TP_208022_20090418_20180309_01_T1,0.032933476,18/04/2009,16/04/2009,2,02/04/2009,30/04/2009,EPA 2007 to 2017
35001170040,Gill ( Lough ),Landsat5,LT05_L1TP_208022_20090909_20161021_01_T1,6.373586781,09/09/2009,27/08/2009,13,13/08/2009,10/09/2009,EPA 2007 to 2017
35001170040,Gill ( Lough ),Landsat5,LT05_L1TP_208022_20100131_20180302_01_T1,16.75970809,31/01/2010,02/02/2010,2,19/01/2010,16/02/2010,EPA 2007 to 2017
35001170040,Gill ( Lough ),Landsat5,LT05_L1TP_208022_20100421_20180131_01_T1,1.308269133,21/04/2010,28/04/2010,7,14/04/2010,12/05/2010,EPA 2007 to 2017
35001170040,Gill ( Lough ),Landsat5,LT05_L1TP_208022_20100421_20180131_01_T1,1.308269133,21/04/2010,07/04/2010,14,24/03/2010,21/04/2010,EPA 2007 to 2017
35001170040,Gill ( Lough ),Landsat5,LT05_L1TP_208022_20110611_20161009_01_T1,16.67918381,11/06/2011,20/06/2011,9,06/06/2011,04/07/2011,EPA 2007 to 2017
35001170040,Gill ( Lough ),Landsat5,LT05_L1TP_208022_20110611_20161009_01_T1,16.67918381,11/06/2011,09/06/2011,2,26/05/2011,23/06/2011,EPA 2007 to 2017
35001170040,Gill ( Lough ),Landsat5,LT05_L1TP_208022_20110713_20161007_01_T1,1.69569517,13/07/2011,13/07/2011,0,29/06/2011,27/07/2011,EPA 2007 to 2017
35001170040,Gill ( Lough ),Landsat5,LT05_L1TP_208022_20110713_20161007_01_T1,1.69569517,13/07/2011,20/07/2011,7,06/07/2011,03/08/2011,EPA 2007 to 2017
6000940280,Muckno ( Lough ) or Blayney Castle Lake,Landsat5,LT05_L1TP_206022_20070415_20180118_01_T1,19.49812131,15/04/2007,23/04/2007,8,09/04/2007,07/05/2007,EPA 2007 to 2017
6000940280,Muckno ( Lough ) or Blayney Castle Lake,Landsat5,LT05_L1TP_206022_20070501_20180501_01_T1,0.046108776,01/05/2007,23/04/2007,8,09/04/2007,07/05/2007,EPA 2007 to 2017
6000940280,Muckno ( Lough ) or Blayney Castle Lake,Landsat5,LT05_L1TP_206022_20100218_20180303_01_T1,10.22459948,18/02/2010,03/03/2010,13,17/02/2010,17/03/2010,EPA 2007 to 2017
6000940280,Muckno ( Lough ) or Blayney Castle Lake,Landsat5,LT05_L1TP_206022_20100218_20180303_01_T1,10.22459948,18/02/2010,04/02/2010,14,21/01/2010,18/02/2010,EPA 2007 to 2017
6000940280,Muckno ( Lough ) or Blayney Castle Lake,Landsat5,LT05_L1TP_206022_20100930_20161012_01_T1,13.87664373,30/09/2010,14/10/2010,14,30/09/2010,28/10/2010,EPA 2007 to 2017
6000940280,Muckno ( Lough ) or Blayney Castle Lake,Landsat5,LT05_L1TP_206022_20100930_20161012_01_T1,13.87664373,30/09/2010,28/09/2010,2,14/09/2010,12/10/2010,EPA 2007 to 2017
6000940280,Muckno ( Lough ) or Blayney Castle Lake,Landsat5,LT05_L1TP_206022_20111019_20161005_01_T1,6.021490463,19/10/2011,17/10/2011,2,03/10/2011,31/10/2011,EPA 2007 to 2017
6000940280,Muckno ( Lough ) or Blayney Castle Lake,Landsat5,LT05_L1TP_207022_20070508_20180120_01_T1,19.33686016,08/05/2007,16/05/2007,8,02/05/2007,30/05/2007,EPA 2007 to 2017
6000940280,Muckno ( Lough ) or Blayney Castle Lake,Landsat5,LT05_L1TP_207022_20101007_20161012_01_T1,11.3737624,07/10/2010,14/10/2010,7,30/09/2010,28/10/2010,EPA 2007 to 2017
6000940280,Muckno ( Lough ) or Blayney Castle Lake,Landsat5,LT05_L1TP_207022_20101007_20161012_01_T1,11.3737624,07/10/2010,28/09/2010,9,14/09/2010,12/10/2010,EPA 2007 to 2017
6000940280,Muckno ( Lough ) or Blayney Castle Lake,Landsat5,LT05_L1TP_207022_20101023_20161012_01_T1,6.523992903,23/10/2010,14/10/2010,9,30/09/2010,28/10/2010,EPA 2007 to 2017
6000940280,Muckno ( Lough ) or Blayney Castle Lake,Landsat5,LT05_L1TP_207022_20101023_20161012_01_T1,6.523992903,23/10/2010,02/11/2010,10,19/10/2010,16/11/2010,EPA 2007 to 2017
6000940280,Muckno ( Lough ) or Blayney Castle Lake,Landsat5,LT05_L1TP_207022_20110503_20161010_01_T1,7.170580811,03/05/2011,20/04/2011,13,06/04/2011,04/05/2011,EPA 2007 to 2017
6000940280,Muckno ( Lough ) or Blayney Castle Lake,Landsat5,LT05_L1TP_207022_20110823_20161007_01_T1,1.929377713,23/08/2011,10/08/2011,13,27/07/2011,24/08/2011,EPA 2007 to 2017
